Trip ID,Pickup Date,Pickup Hour,Vehicle,Payment_type,No.of passengers,Trip Distance,Booking Values,Pickup Location,Total Bookings
22730,2024-06-08 00:00:00,1899-12-30 16:29:39,Uber Black,Cash,2,2.44,$12.0,Midtown South,1.0
22731,2024-06-08 00:00:00,1899-12-30 16:15:18,Uber Comfort,Uber Pay,1,2.3,$13.5,West Village,1.0
22732,2024-06-08 00:00:00,1899-12-30 16:33:00,Uber Comfort,Cash,1,5.26,$17.0,Midtown East,1.0
22733,2024-06-08 00:00:00,1899-12-30 16:33:39,UberX,Cash,1,1.95,$7.5,UN/Turtle Bay South,1.0
22734,2024-06-08 00:00:00,1899-12-30 16:09:47,UberX,Uber Pay,1,7.1,$29.8,LaGuardia Airport,1.0
22735,2024-06-08 00:00:00,1899-12-30 16:07:53,Uber Comfort,Uber Pay,5,2.32,$14.1,Upper East Side South,1.0
22736,2024-06-08 00:00:00,1899-12-30 16:34:00,UberXL,Cash,1,1.72,$9.0,Yorkville East,1.0
22737,2024-06-08 00:00:00,1899-12-30 16:32:22,Uber Green,Cash,1,11.5,$37.5,JFK Airport,1.0
22738,2024-06-08 00:00:00,1899-12-30 16:23:57,Uber Green,Uber Pay,1,3.4,$17.5,Manhattan Valley,1.0
22739,2024-06-08 00:00:00,1899-12-30 16:45:45,UberX,Uber Pay,1,2.34,$12.9,Little Italy/NoLiTa,1.0
22740,2024-06-08 00:00:00,1899-12-30 16:57:19,UberX,Uber Pay,1,11.2,$44.8,LaGuardia Airport,1.0
22741,2024-06-08 00:00:00,1899-12-30 16:06:43,UberX,Cash,1,1.7,$7.5,East Harlem South,1.0
22742,2024-06-08 00:00:00,1899-12-30 16:47:05,UberX,Uber Pay,1,2.4,$12.0,Financial District North,1.0
22743,2024-06-08 00:00:00,1899-12-30 16:27:22,UberX,Uber Pay,1,3.31,$17.0,Union Sq,1.0
22744,2024-06-08 00:00:00,1899-12-30 16:15:53,UberX,Uber Pay,1,1.08,$7.5,Penn Station/Madison Sq West,1.0
22745,2024-06-08 00:00:00,1899-12-30 16:41:23,Uber Comfort,Cash,1,5.1,$17.5,Yorkville West,1.0
22746,2024-06-08 00:00:00,1899-12-30 16:58:55,Uber Green,Uber Pay,1,2.4,$11.7,Lincoln Square East,1.0
22747,2024-06-08 00:00:00,1899-12-30 16:38:09,Uber Black,Cash,3,1.3,$6.0,Manhattan Valley,1.0
22748,2024-06-08 00:00:00,1899-12-30 16:35:03,UberXL,Uber Pay,1,8.1,$29.5,TriBeCa/Civic Center,1.0
22749,2024-06-08 00:00:00,1899-12-30 16:01:15,Uber Black,Cash,2,4.33,$15.0,Gramercy,1.0
22750,2024-06-08 00:00:00,1899-12-30 16:48:36,UberX,Cash,4,1.62,$8.0,East Village,1.0
22751,2024-06-08 00:00:00,1899-12-30 16:17:51,Uber Green,Uber Pay,1,1.5,$14.0,Crown Heights North,1.0
22752,2024-06-08 00:00:00,1899-12-30 16:48:09,UberX,Cash,1,9.6,$31.0,Bushwick South,1.0
22753,2024-06-08 00:00:00,1899-12-30 16:12:10,Uber Comfort,Uber Pay,1,1.02,$9.0,Morningside Heights,1.0
22754,2024-06-08 00:00:00,1899-12-30 16:51:06,UberX,Cash,1,3.5,$15.5,Flatiron,1.0
22755,2024-06-08 00:00:00,1899-12-30 16:03:30,UberX,Cash,1,1.45,$10.5,Gramercy,1.0
22756,2024-06-08 00:00:00,1899-12-30 16:24:22,Uber Black,Uber Pay,1,4.7,$21.0,Murray Hill,1.0
22757,2024-06-08 00:00:00,1899-12-30 16:39:10,UberX,Uber Pay,2,5.84,$22.5,Little Italy/NoLiTa,1.0
22758,2024-06-08 00:00:00,1899-12-30 16:13:28,UberX,Uber Pay,1,2.4,$13.0,Lincoln Square East,1.0
22759,2024-06-08 00:00:00,1899-12-30 16:44:47,Uber Comfort,Cash,1,2.1,$8.5,Midtown Center,1.0
22760,2024-06-08 00:00:00,1899-12-30 16:24:37,Uber Comfort,Uber Pay,1,1.9,$9.5,Upper East Side North,1.0
22761,2024-06-08 00:00:00,1899-12-30 16:42:13,UberXL,Uber Pay,1,1.9,$9.0,Lincoln Square East,1.0
22762,2024-06-08 00:00:00,1899-12-30 16:46:59,Uber Green,Uber Pay,1,1.6,$9.2,Midtown Center,1.0
22763,2024-06-08 00:00:00,1899-12-30 16:49:29,Uber Black,Uber Pay,1,2.32,$12.3,Upper East Side South,1.0
22764,2024-06-08 00:00:00,1899-12-30 16:26:00,UberXL,Uber Pay,1,1.9,$9.5,Flatiron,1.0
22765,2024-06-08 00:00:00,1899-12-30 16:44:12,UberX,Uber Pay,2,1.24,$8.6,East Village,1.0
22766,2024-06-08 00:00:00,1899-12-30 16:58:42,UberX,Cash,1,1.9,$7.0,UN/Turtle Bay South,1.0
22767,2024-06-08 00:00:00,1899-12-30 16:46:01,UberX,Uber Pay,1,17,$64.6,Mott Haven/Port Morris,1.0
22768,2024-06-08 00:00:00,1899-12-30 16:55:03,Uber Black,Cash,1,1.4,$7.5,Manhattan Valley,1.0
22769,2024-06-08 00:00:00,1899-12-30 16:02:08,UberX,Uber Pay,1,2.03,$11.7,Midtown Center,1.0
22770,2024-06-08 00:00:00,1899-12-30 16:42:21,UberX,Cash,1,1.98,$10.5,Murray Hill,1.0
22771,2024-06-08 00:00:00,1899-12-30 16:50:35,UberXL,Uber Pay,1,1.9,$8.5,Midtown Center,1.0
22772,2024-06-08 00:00:00,1899-12-30 16:32:28,UberX,Uber Pay,1,1.24,$8.7,Upper East Side North,1.0
22773,2024-06-08 00:00:00,1899-12-30 16:41:17,Uber Black,Uber Pay,2,1.48,$8.1,Clinton East,1.0
22774,2024-06-08 00:00:00,1899-12-30 16:57:45,UberX,Uber Pay,1,6.71,$30.3,Murray Hill,1.0
22775,2024-06-08 00:00:00,1899-12-30 16:44:56,Uber Green,Cash,1,4.9,$23.5,Greenwich Village North,1.0
22776,2024-06-08 00:00:00,1899-12-30 16:23:17,Uber Black,Cash,1,3.38,$13.5,UN/Turtle Bay South,1.0
22777,2024-06-08 00:00:00,1899-12-30 16:12:03,UberX,Uber Pay,5,1.75,$8.5,Clinton West,1.0
22778,2024-06-08 00:00:00,1899-12-30 16:00:39,Uber Green,Uber Pay,1,2,$10.5,Upper West Side South,1.0
22779,2024-06-08 00:00:00,1899-12-30 16:20:05,UberXL,Uber Pay,1,1.5,$11.0,Midtown East,1.0
22780,2024-06-08 00:00:00,1899-12-30 16:53:32,UberX,Cash,2,2.5,$11.0,Little Italy/NoLiTa,1.0
22781,2024-06-08 00:00:00,1899-12-30 16:25:08,Uber Comfort,Cash,2,2.92,$12.0,Upper East Side North,1.0
22782,2024-06-08 00:00:00,1899-12-30 16:43:09,UberX,Uber Pay,1,2.06,$12.9,Midtown South,1.0
22783,2024-06-08 00:00:00,1899-12-30 16:32:00,UberXL,Cash,5,1.78,$11.0,East Harlem South,1.0
22784,2024-06-08 00:00:00,1899-12-30 16:37:31,Uber Comfort,Uber Pay,1,1.9,$9.5,East Chelsea,1.0
22785,2024-06-08 00:00:00,1899-12-30 16:45:11,UberXL,Cash,1,2.3,$11.0,Hamilton Heights,1.0
22786,2024-06-08 00:00:00,1899-12-30 16:09:16,UberX,Uber Pay,1,1.2,$8.7,Garment District,1.0
22787,2024-06-08 00:00:00,1899-12-30 16:55:36,UberXL,Cash,1,1.65,$7.5,UN/Turtle Bay South,1.0
22788,2024-06-08 00:00:00,1899-12-30 16:36:11,UberX,Uber Pay,1,6.4,$26.7,Morningside Heights,1.0
22789,2024-06-08 00:00:00,1899-12-30 16:54:03,UberX,Cash,6,2.64,$9.5,Kips Bay,1.0
22790,2024-06-08 00:00:00,1899-12-30 16:21:32,UberX,Uber Pay,1,1.7,$10.0,East Harlem North,1.0
22791,2024-06-08 00:00:00,1899-12-30 16:23:22,Uber Comfort,Uber Pay,2,3.36,$20.8,Upper East Side South,1.0
22792,2024-06-08 00:00:00,1899-12-30 16:33:52,UberX,Cash,1,2,$9.0,Upper East Side North,1.0
22793,2024-06-08 00:00:00,1899-12-30 16:52:57,UberX,Uber Pay,3,2.9,$13.5,Times Sq/Theatre District,1.0
22794,2024-06-08 00:00:00,1899-12-30 16:57:59,Uber Comfort,Uber Pay,2,16.25,$56.8,JFK Airport,1.0
22795,2024-06-08 00:00:00,1899-12-30 16:10:45,UberX,Cash,1,5.9,$24.5,Union Sq,1.0
22796,2024-06-08 00:00:00,1899-12-30 16:19:57,UberX,Uber Pay,1,1.9,$10.0,Central Park,1.0
22797,2024-06-08 00:00:00,1899-12-30 16:42:29,UberX,Cash,1,7.2,$22.5,Greenwich Village North,1.0
22798,2024-06-08 00:00:00,1899-12-30 16:33:48,UberX,Cash,2,10.4,$38.5,Manhattanville,1.0
22799,2024-06-08 00:00:00,1899-12-30 16:14:23,UberX,Uber Pay,1,2.46,$13.5,Lenox Hill East,1.0
22800,2024-06-08 00:00:00,1899-12-30 16:26:40,Uber Black,Uber Pay,1,4.67,$20.5,Lenox Hill East,1.0
22801,2024-06-08 00:00:00,1899-12-30 16:31:51,UberXL,Uber Pay,1,3.3,$15.9,Upper East Side South,1.0
22802,2024-06-08 00:00:00,1899-12-30 16:52:13,Uber Green,Cash,1,4.66,$15.0,East Village,1.0
22803,2024-06-08 00:00:00,1899-12-30 16:25:01,UberX,Uber Pay,1,7.5,$30.5,Astoria,1.0
22804,2024-06-08 00:00:00,1899-12-30 16:59:39,UberX,Cash,1,2,$9.0,Lenox Hill West,1.0
22805,2024-06-08 00:00:00,1899-12-30 16:16:08,Uber Comfort,Cash,1,1.1,$7.5,Central Harlem,1.0
22806,2024-06-08 00:00:00,1899-12-30 16:28:05,Uber Comfort,Cash,1,2.8,$11.0,Gramercy,1.0
22807,2024-06-08 00:00:00,1899-12-30 16:20:11,UberX,Uber Pay,1,8.4,$32.0,Upper West Side North,1.0
22808,2024-06-08 00:00:00,1899-12-30 15:58:27,Uber Green,Uber Pay,1,2.44,$12.9,Kips Bay,1.0
22809,2024-06-08 00:00:00,1899-12-30 16:50:30,UberX,Cash,1,1.61,$7.0,Kips Bay,1.0
22810,2024-06-08 00:00:00,1899-12-30 15:58:26,Uber Green,Uber Pay,2,7.87,$31.5,Midtown North,1.0
22811,2024-06-08 00:00:00,1899-12-30 16:31:05,Uber Comfort,Uber Pay,1,1.68,$8.7,Lincoln Square East,1.0
22812,2024-06-08 00:00:00,1899-12-30 16:43:39,Uber Green,Uber Pay,3,3.97,$18.9,Upper East Side North,1.0
22813,2024-06-08 00:00:00,1899-12-30 16:06:02,UberXL,Uber Pay,1,6.82,$34.0,Financial District North,1.0
22814,2024-06-08 00:00:00,1899-12-30 16:35:44,Uber Green,Cash,1,6.6,$22.5,Murray Hill,1.0
22815,2024-06-08 00:00:00,1899-12-30 16:05:56,Uber Green,Uber Pay,1,2.58,$11.4,Morningside Heights,1.0
22816,2024-06-08 00:00:00,1899-12-30 16:29:02,UberX,Uber Pay,1,1.4,$8.1,Lenox Hill West,1.0
22817,2024-06-08 00:00:00,1899-12-30 16:19:26,UberXL,Uber Pay,6,1.78,$9.5,Clinton East,1.0
22818,2024-06-08 00:00:00,1899-12-30 16:39:29,UberXL,Uber Pay,1,1.2,$8.7,Upper East Side South,1.0
22819,2024-06-08 00:00:00,1899-12-30 16:47:52,UberX,Uber Pay,1,9.76,$46.1,Financial District North,1.0
22820,2024-06-08 00:00:00,1899-12-30 16:12:22,UberX,Cash,4,22.61,$63.5,LaGuardia Airport,1.0
22821,2024-06-08 00:00:00,1899-12-30 16:32:44,Uber Green,Uber Pay,1,3.1,$14.5,Union Sq,1.0
22822,2024-06-08 00:00:00,1899-12-30 16:38:04,UberXL,Cash,1,1.4,$6.0,East Chelsea,1.0
22823,2024-06-08 00:00:00,1899-12-30 16:43:28,UberX,Uber Pay,1,4.42,$19.8,UN/Turtle Bay South,1.0
22824,2024-06-08 00:00:00,1899-12-30 16:42:35,Uber Green,Cash,1,4.2,$19.5,East Harlem South,1.0
22825,2024-06-08 00:00:00,1899-12-30 16:55:07,UberX,Uber Pay,5,1.79,$8.7,Lenox Hill West,1.0
22826,2024-06-08 00:00:00,1899-12-30 16:53:40,Uber Green,Uber Pay,1,5.07,$23.7,Penn Station/Madison Sq West,1.0
22827,2024-06-08 00:00:00,1899-12-30 16:14:58,UberXL,Cash,1,1.6,$10.0,Kips Bay,1.0
22828,2024-06-08 00:00:00,1899-12-30 16:16:08,Uber Black,Uber Pay,1,1.72,$9.5,UN/Turtle Bay South,1.0
22829,2024-06-08 00:00:00,1899-12-30 16:27:35,UberX,Cash,1,1.57,$8.0,Yorkville West,1.0
22830,2024-06-08 00:00:00,1899-12-30 16:53:09,UberX,Uber Pay,1,1.1,$8.1,Flatiron,1.0
22831,2024-06-08 00:00:00,1899-12-30 16:07:48,UberXL,Uber Pay,3,4.41,$16.5,East Harlem South,1.0
22832,2024-06-08 00:00:00,1899-12-30 13:50:15,Uber Comfort,Cash,1,2.14,$9.0,Penn Station/Madison Sq West,1.0
22833,2024-06-08 00:00:00,1899-12-30 14:23:25,UberX,Cash,1,1.96,$10.0,Midtown East,1.0
22834,2024-06-08 00:00:00,1899-12-30 16:44:06,UberX,Uber Pay,1,4.2,$20.5,Gramercy,1.0
22835,2024-06-08 00:00:00,1899-12-30 16:19:31,UberX,Cash,2,1.18,$7.0,Yorkville West,1.0
22836,2024-06-08 00:00:00,1899-12-30 16:28:03,UberX,Uber Pay,1,1.2,$9.9,Midtown North,1.0
22837,2024-06-08 00:00:00,1899-12-30 16:43:29,UberX,Uber Pay,1,1.3,$10.4,Midtown East,1.0
22838,2024-06-08 00:00:00,1899-12-30 16:12:37,UberX,Uber Pay,1,1.2,$8.8,Central Park,1.0
22839,2024-06-08 00:00:00,1899-12-30 16:24:09,Uber Comfort,Uber Pay,1,1.1,$9.3,Upper West Side North,1.0
22840,2024-06-08 00:00:00,1899-12-30 16:40:44,Uber Green,Amazon Pay,1,1.2,$6.5,Upper West Side North,1.0
22841,2024-06-08 00:00:00,1899-12-30 16:05:22,Uber Black,Uber Pay,2,1.87,$13.0,Upper East Side North,1.0
22842,2024-06-08 00:00:00,1899-12-30 16:17:16,UberXL,Cash,4,1.73,$7.5,Upper West Side South,1.0
22843,2024-06-08 00:00:00,1899-12-30 16:07:21,Uber Black,Cash,1,2.91,$11.5,East Harlem South,1.0
22844,2024-06-08 00:00:00,1899-12-30 15:59:19,UberX,Uber Pay,1,2.27,$9.0,East Harlem South,1.0
22845,2024-06-08 00:00:00,1899-12-30 16:10:24,Uber Green,Cash,1,3.3,$16.5,East Harlem South,1.0
22846,2024-06-08 00:00:00,1899-12-30 16:40:28,UberXL,Uber Pay,1,1.3,$9.9,Manhattan Valley,1.0
22847,2024-06-08 00:00:00,1899-12-30 16:57:41,UberX,Uber Pay,1,1.04,$6.7,Times Sq/Theatre District,1.0
22848,2024-06-08 00:00:00,1899-12-30 15:58:39,Uber Comfort,Uber Pay,1,1.27,$11.0,East Village,1.0
22849,2024-06-08 00:00:00,1899-12-30 16:07:47,UberX,Uber Pay,1,3.42,$15.8,East Harlem North,1.0
22850,2024-06-08 00:00:00,1899-12-30 16:06:58,UberX,Cash,1,1.08,$6.5,Garment District,1.0
22851,2024-06-08 00:00:00,1899-12-30 16:21:10,UberXL,Uber Pay,1,1.73,$9.0,Midtown Center,1.0
22852,2024-06-08 00:00:00,1899-12-30 16:43:23,UberX,Uber Pay,4,2.15,$10.5,Clinton East,1.0
22853,2024-06-08 00:00:00,1899-12-30 16:00:53,Uber Green,Uber Pay,1,3.86,$17.7,Lenox Hill West,1.0
22854,2024-06-08 00:00:00,1899-12-30 16:26:45,UberXL,Uber Pay,1,5.6,$39.0,Clinton East,1.0
22855,2024-06-08 00:00:00,1899-12-30 16:41:22,UberXL,Cash,1,1.62,$8.5,East Chelsea,1.0
22856,2024-06-08 00:00:00,1899-12-30 16:09:47,UberX,Cash,1,1.06,$6.0,Murray Hill,1.0
22857,2024-06-08 00:00:00,1899-12-30 16:16:51,UberXL,Uber Pay,1,1.71,$11.7,Midtown Center,1.0
22858,2024-06-08 00:00:00,1899-12-30 16:51:51,UberXL,Uber Pay,1,1.73,$12.3,Upper West Side South,1.0
22859,2024-06-08 00:00:00,1899-12-30 16:09:12,Uber Comfort,Uber Pay,1,3.3,$14.2,NV,1.0
22860,2024-06-08 00:00:00,1899-12-30 16:38:14,UberXL,Uber Pay,3,13.54,$50.5,Manhattan Valley,1.0
22861,2024-06-08 00:00:00,1899-12-30 16:02:29,UberX,Cash,4,2.27,$9.0,Upper East Side South,1.0
22862,2024-06-08 00:00:00,1899-12-30 16:23:16,Uber Green,Cash,2,1.05,$6.0,Times Sq/Theatre District,1.0
22863,2024-06-08 00:00:00,1899-12-30 16:57:25,Uber Comfort,Cash,2,5.23,$35.0,Upper East Side South,1.0
22864,2024-06-08 00:00:00,1899-12-30 16:04:03,UberX,Uber Pay,3,3.39,$18.9,Stuy Town/Peter Cooper Village,1.0
22865,2024-06-08 00:00:00,1899-12-30 16:05:31,Uber Comfort,Uber Pay,2,2.55,$14.0,Midtown East,1.0
22866,2024-06-08 00:00:00,1899-12-30 16:32:32,Uber Green,Uber Pay,2,12.74,$50.0,Murray Hill,1.0
22867,2024-06-08 00:00:00,1899-12-30 16:41:59,Uber Comfort,Uber Pay,1,5.9,$26.5,Central Harlem,1.0
22868,2024-06-08 00:00:00,1899-12-30 16:34:34,UberX,Cash,5,1.43,$6.0,Midtown East,1.0
22869,2024-06-08 00:00:00,1899-12-30 16:41:54,Uber Comfort,Uber Pay,4,2.03,$11.7,Union Sq,1.0
22870,2024-06-08 00:00:00,1899-12-30 16:38:38,UberX,Uber Pay,2,2.7,$15.3,Lenox Hill East,1.0
22871,2024-06-08 00:00:00,1899-12-30 16:01:12,Uber Black,Uber Pay,1,1.3,$9.9,Sutton Place/Turtle Bay North,1.0
22872,2024-06-08 00:00:00,1899-12-30 16:49:08,UberX,Uber Pay,1,2.1,$10.7,Midtown South,1.0
22873,2024-06-08 00:00:00,1899-12-30 16:21:14,Uber Black,Uber Pay,1,3,$14.1,Murray Hill,1.0
22874,2024-06-08 00:00:00,1899-12-30 16:29:24,UberX,Cash,1,3.8,$15.0,Clinton West,1.0
22875,2024-06-08 00:00:00,1899-12-30 16:51:51,Uber Green,Uber Pay,1,3.9,$15.3,Gramercy,1.0
22876,2024-06-08 00:00:00,1899-12-30 16:36:12,Uber Comfort,Cash,3,2.2,$9.0,Penn Station/Madison Sq West,1.0
22877,2024-06-08 00:00:00,1899-12-30 16:42:03,UberX,Cash,1,9.6,$35.5,Penn Station/Madison Sq West,1.0
22878,2024-06-08 00:00:00,1899-12-30 16:21:34,UberX,Uber Pay,1,2.43,$12.7,Lenox Hill East,1.0
22879,2024-06-08 00:00:00,1899-12-30 16:44:47,UberX,Cash,1,1.74,$9.0,Clinton East,1.0
22880,2024-06-08 00:00:00,1899-12-30 16:20:19,UberXL,Cash,1,1.5,$10.0,Murray Hill,1.0
22881,2024-06-08 00:00:00,1899-12-30 16:40:53,UberXL,Uber Pay,1,1.21,$8.1,Penn Station/Madison Sq West,1.0
22882,2024-06-08 00:00:00,1899-12-30 16:12:56,Uber Comfort,Uber Pay,1,9.75,$38.1,Yorkville West,1.0
22883,2024-06-08 00:00:00,1899-12-30 16:09:28,UberX,Cash,1,5.7,$23.5,Times Sq/Theatre District,1.0
22884,2024-06-08 00:00:00,1899-12-30 16:45:05,Uber Black,Cash,1,1.42,$7.5,Murray Hill,1.0
22885,2024-06-08 00:00:00,1899-12-30 16:36:16,UberX,Cash,2,2.8,$11.5,East Harlem North,1.0
22886,2024-06-08 00:00:00,1899-12-30 16:52:14,UberXL,Uber Pay,1,3.46,$17.1,Murray Hill,1.0
22887,2024-06-08 00:00:00,1899-12-30 16:13:25,UberX,Uber Pay,1,6.14,$39.2,Meatpacking/West Village West,1.0
22888,2024-06-08 00:00:00,1899-12-30 16:53:54,UberXL,Cash,1,2.45,$10.0,Midtown South,1.0
22889,2024-06-08 00:00:00,1899-12-30 16:23:34,Uber Green,Cash,1,4.3,$18.0,East Harlem South,1.0
22890,2024-06-08 00:00:00,1899-12-30 16:04:14,Uber Black,Uber Pay,1,2.39,$14.0,Morningside Heights,1.0
22891,2024-06-08 00:00:00,1899-12-30 16:14:24,Uber Green,Cash,1,1.13,$6.0,East Harlem South,1.0
22892,2024-06-08 00:00:00,1899-12-30 16:21:02,UberX,Uber Pay,1,3.2,$14.0,Upper West Side North,1.0
22893,2024-06-08 00:00:00,1899-12-30 16:14:30,Uber Green,Cash,3,2.16,$9.0,Lincoln Square West,1.0
22894,2024-06-08 00:00:00,1899-12-30 16:32:44,Uber Comfort,Uber Pay,3,3.52,$15.5,Upper East Side North,1.0
22895,2024-06-08 00:00:00,1899-12-30 16:17:02,Uber Green,Uber Pay,1,2.6,$15.1,Manhattan Valley,1.0
22896,2024-06-08 00:00:00,1899-12-30 16:33:12,UberX,Cash,1,2.5,$12.5,Clinton East,1.0
22897,2024-06-08 00:00:00,1899-12-30 16:18:57,Uber Green,Uber Pay,2,7.29,$29.8,TriBeCa/Civic Center,1.0
22898,2024-06-08 00:00:00,1899-12-30 16:28:52,UberXL,Uber Pay,1,4.49,$17.9,Greenwich Village South,1.0
22899,2024-06-08 00:00:00,1899-12-30 16:15:21,Uber Green,Uber Pay,1,1.64,$11.7,Lenox Hill East,1.0
22900,2024-06-08 00:00:00,1899-12-30 16:37:01,UberXL,Uber Pay,1,4.21,$20.1,Lenox Hill East,1.0
22901,2024-06-08 00:00:00,1899-12-30 16:45:57,UberX,Uber Pay,1,1.1,$8.1,Lenox Hill West,1.0
22902,2024-06-08 00:00:00,1899-12-30 16:59:21,UberX,Uber Pay,1,7.9,$36.5,Midtown Center,1.0
22903,2024-06-08 00:00:00,1899-12-30 16:03:45,UberXL,Cash,1,1.72,$7.5,Clinton West,1.0
22904,2024-06-08 00:00:00,1899-12-30 16:41:00,Uber Green,Uber Pay,1,3.11,$21.4,Sutton Place/Turtle Bay North,1.0
22905,2024-06-08 00:00:00,1899-12-30 16:28:39,Uber Black,Uber Pay,1,2.61,$14.7,Lincoln Square West,1.0
22906,2024-06-08 00:00:00,1899-12-30 16:02:48,UberX,Uber Pay,1,11.9,$42.0,Central Harlem North,1.0
22907,2024-06-08 00:00:00,1899-12-30 16:25:36,UberX,Cash,1,2.7,$11.0,Kips Bay,1.0
22908,2024-06-08 00:00:00,1899-12-30 16:42:55,Uber Black,Uber Pay,6,1.99,$11.7,Sutton Place/Turtle Bay North,1.0
22909,2024-06-08 00:00:00,1899-12-30 16:10:48,Uber Black,Cash,1,4.88,$15.5,Lincoln Square East,1.0
22910,2024-06-08 00:00:00,1899-12-30 16:55:36,UberX,Uber Pay,1,1.43,$8.1,Upper West Side South,1.0
22911,2024-06-08 00:00:00,1899-12-30 15:58:27,Uber Black,Cash,1,2.33,$10.5,World Trade Center,1.0
22912,2024-06-08 00:00:00,1899-12-30 16:17:45,Uber Green,Uber Pay,1,2.72,$13.5,Kips Bay,1.0
22913,2024-06-08 00:00:00,1899-12-30 16:39:53,Uber Green,Cash,1,3.75,$13.5,Upper East Side North,1.0
22914,2024-06-08 00:00:00,1899-12-30 16:05:21,UberX,Uber Pay,1,2.5,$22.0,Penn Station/Madison Sq West,1.0
22915,2024-06-08 00:00:00,1899-12-30 16:42:24,Uber Comfort,Uber Pay,1,2.5,$12.9,Lenox Hill East,1.0
22916,2024-06-08 00:00:00,1899-12-30 16:00:24,UberX,Cash,1,2.01,$9.5,Upper East Side South,1.0
22917,2024-06-08 00:00:00,1899-12-30 16:35:36,Uber Green,Cash,1,2.4,$10.5,Upper East Side North,1.0
22918,2024-06-08 00:00:00,1899-12-30 16:28:30,Uber Green,Cash,5,1.56,$7.5,Murray Hill,1.0
22919,2024-06-08 00:00:00,1899-12-30 16:59:00,Uber Green,Uber Pay,1,1.7,$10.5,Midtown East,1.0
22920,2024-06-08 00:00:00,1899-12-30 16:37:38,UberX,Uber Pay,1,2.3,$10.0,Murray Hill,1.0
22921,2024-06-08 00:00:00,1899-12-30 16:52:58,UberX,Uber Pay,1,1.3,$10.4,Upper East Side South,1.0
22922,2024-06-08 00:00:00,1899-12-30 16:07:33,Uber Black,Uber Pay,1,4.16,$20.1,East Harlem North,1.0
22923,2024-06-08 00:00:00,1899-12-30 16:02:42,Uber Black,Uber Pay,1,1.04,$8.0,Lincoln Square East,1.0
22924,2024-06-08 00:00:00,1899-12-30 16:09:14,UberX,Uber Pay,1,2.15,$14.1,Lenox Hill East,1.0
22925,2024-06-08 00:00:00,1899-12-30 16:22:59,UberX,Cash,2,4.6,$19.5,Midtown East,1.0
22926,2024-06-08 00:00:00,1899-12-30 16:19:50,UberX,Uber Pay,2,1.43,$8.7,Lincoln Square East,1.0
22927,2024-06-08 00:00:00,1899-12-30 15:58:51,UberXL,Uber Pay,1,2.23,$9.5,Upper East Side South,1.0
22928,2024-06-08 00:00:00,1899-12-30 16:29:03,UberXL,Uber Pay,1,5.5,$28.0,Kips Bay,1.0
22929,2024-06-08 00:00:00,1899-12-30 16:05:34,Uber Green,Uber Pay,6,8.13,$28.0,Sutton Place/Turtle Bay North,1.0
22930,2024-06-08 00:00:00,1899-12-30 16:14:27,UberXL,Uber Pay,1,2.23,$16.1,Boerum Hill,1.0
22931,2024-06-08 00:00:00,1899-12-30 16:18:20,UberX,Uber Pay,1,3.5,$17.3,Upper East Side South,1.0
22932,2024-06-08 00:00:00,1899-12-30 16:50:30,UberX,Cash,1,4.6,$14.5,Bloomingdale,1.0
22933,2024-06-08 00:00:00,1899-12-30 16:37:35,UberXL,Uber Pay,2,1.67,$8.5,West Village,1.0
22934,2024-06-08 00:00:00,1899-12-30 16:44:47,UberX,Uber Pay,1,1.9,$11.1,Murray Hill,1.0
22935,2024-06-08 00:00:00,1899-12-30 16:41:05,UberXL,Uber Pay,2,2.38,$17.7,Kips Bay,1.0
22936,2024-06-08 00:00:00,1899-12-30 16:21:56,Uber Black,Cash,1,4.52,$19.0,Times Sq/Theatre District,1.0
22937,2024-06-08 00:00:00,1899-12-30 16:03:45,UberXL,Uber Pay,1,1.97,$11.5,Times Sq/Theatre District,1.0
22938,2024-06-08 00:00:00,1899-12-30 16:02:38,UberXL,Cash,1,1.5,$7.5,Upper East Side North,1.0
22939,2024-06-08 00:00:00,1899-12-30 16:29:21,Uber Comfort,Uber Pay,1,1.35,$10.4,Murray Hill,1.0
22940,2024-06-08 00:00:00,1899-12-30 16:40:31,Uber Black,Uber Pay,2,3.28,$14.8,Clinton East,1.0
22941,2024-06-08 00:00:00,1899-12-30 16:19:57,UberX,Cash,1,1.2,$6.5,Kips Bay,1.0
22942,2024-06-08 00:00:00,1899-12-30 16:24:53,Uber Green,Uber Pay,1,5.84,$29.1,NV,1.0
22943,2024-06-08 00:00:00,1899-12-30 16:16:40,UberX,Cash,1,1.07,$6.0,Washington Heights South,1.0
22944,2024-06-08 00:00:00,1899-12-30 16:07:44,Uber Comfort,Uber Pay,1,2.3,$14.7,Clinton East,1.0
22945,2024-06-08 00:00:00,1899-12-30 16:20:25,UberX,Uber Pay,1,4.5,$23.6,Astoria,1.0
22946,2024-06-08 00:00:00,1899-12-30 16:43:31,UberX,Uber Pay,2,1.2,$10.5,Lenox Hill East,1.0
22947,2024-06-08 00:00:00,1899-12-30 16:33:38,UberX,Uber Pay,2,2,$9.8,Penn Station/Madison Sq West,1.0
22948,2024-06-08 00:00:00,1899-12-30 16:18:04,Uber Comfort,Google Pay,1,1.5,$6.0,JFK Airport,1.0
22949,2024-06-08 00:00:00,1899-12-30 16:43:06,UberX,Uber Pay,1,5.14,$24.9,Yorkville West,1.0
